Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month,High 1 month - Currency,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes,Exponential Moving Average (3) 1 day,Exponential Moving Average (7) 1 day
ZD,"Ziff Davis, Inc.",Internet software/Services,Technology services,NASDAQ,"NASDAQ Composite, Russell 2000, Russell 3000, NASDAQ Computer, Mini-Russell 2000",1717229245.1739464,USD,40.08,USD,39.58,USD,0.07,USD,0.17879949,1.09833972,42186300.97,76465,2898367,1127,671873.5,414541.5,427051.94444444,3.28644501,4.55236587,4.46918794,39.855,31.58392435,1.56016162,0.10866729,1.986079,1.5936079,1.4251201,0.09892175,0.00743091,0.33122552,0.27317681,0.92988892,0.56702701,0.3487762,1.85616183,0.2892047,54.89,USD,60.0369,USD,60.62,USD,68.35,USD,135,USD,40.17,USD,40.3,USD,40.3,USD,40.385,USD,40.385,USD,40.385,USD,40.385,USD,41.42,USD,41.42,USD,368865.26315789,USD,40.087,40.155625,40.164,39.77615385,40.36576971,40.168005,39.97024029,40.43593714,39.6465,38.85706286,,0.10866729,2025-02-24,2025-05-13,Buy,62.285714,USD,Buy,39.60959234,40.68032777
ARQT,"Arcutis Biotherapeutics, Inc.",Pharmaceuticals: major,Health technology,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Biotechnology, Mini-Russell 2000",1711949759.4124136,USD,14.43,USD,14.4,USD,0.06,USD,0.4137931,-0.68965517,104434421.364,119304,10854383,1714,2387100.1,2324664.73333333,2186027.01111111,1.67014614,8.54741926,9.06772603,14.47,,0.37159295,0.04653259,1.3943359,2.216807,1.4875977,0.054609,0.0521645,0.34423575,0.23527625,0.40456948,0.21701334,0.11487679,1.13379684,0.221019,15.1,USD,16.2,USD,16.2,USD,16.2,USD,40.88,USD,14.45,USD,14.54,USD,14.54,USD,14.61,USD,14.61,USD,14.61,USD,14.61,USD,15.1,USD,15.1,USD,574684.21052632,USD,14.419,14.444375,14.462,14.47807692,14.540147,14.46093,14.381713,14.60164966,14.422,14.24235034,,0.04653259,2025-02-25,2025-05-20,Strong buy,20,USD,Neutral,14.34016263,13.91843834
AAPG,Ascentage Pharma Group International - American Depository Shares,Pharmaceuticals: major,Health technology,NASDAQ,NASDAQ Composite,1710020089.68876,USD,19.7,USD,19.92,USD,0.45,USD,2.31481481,2.4691358,,5323,108153,4157,45946,186805.23333333,,1.33333333,4.02759783,4.89790176,19.63333333,,0.07257571,0.08562806,-3.1204891,,,0.29946097,0.28253908,0.19584802,0.11800338,0.22529046,0.18808104,0.06270997,,,21.4,USD,21.4,USD,21.4,USD,21.4,USD,21.4,USD,19.7,USD,19.7,USD,19.7,USD,19.7,USD,19.7,USD,19.7,USD,19.7,USD,19.788,USD,19.788,USD,53741.71363069,USD,19.378,19.281875,19.378,19.39000769,19.80639296,19.401755,18.99711704,19.7796902,19.388895,18.9980998,,0.08562806,,,,,,Strong buy,19.54946699,19.49202702
PLUS,ePlus inc.,Packaged software,Technology services,NASDAQ,"NASDAQ Composite, Russell 2000, Russell 3000, NASDAQ Computer, Mini-Russell 2000",1708965801.8237681,USD,64.2072,USD,63.8,USD,0.13,USD,0.20258688,-0.57659342,26047288.1352,8784,957180,300,226480.6,221641.63333333,201770.82222222,1.57597616,2.9500313,3.40822896,64.25073333,16.37771656,0.41926589,0.03526777,1.632605,0.9574585,1.1529989,0.35717382,0.16313601,0.44433095,0.79092581,0.35906369,0.18910663,0.0856526,1.01205814,0.24614152,74,USD,83.72,USD,106.98,USD,106.98,USD,106.98,USD,64.2072,USD,64.63,USD,64.775,USD,64.775,USD,64.775,USD,64.775,USD,64.775,USD,65.36,USD,65.36,USD,1161211.57894737,USD,64.20944,64.2099,64.15744,64.19209231,64.5194848,64.14296,63.7664352,64.57453106,64.06661,63.55868894,,0.03526777,2025-02-05,2025-05-21,Strong buy,81,USD,Buy,64.11171669,64.43634225
KMT,Kennametal Inc.,Industrial machinery,Producer manufacturing,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",1705795282.9087195,USD,22.05,USD,22.13,USD,0.22,USD,0.99909173,0.49954587,76395152.8972,57988,3949562,400,989965.3,1064761.3,982562.55555556,1.10041265,2.97119882,2.64126677,21.97,18.13173259,0.85139369,0.05384811,0.96952486,1.576995,1.6868708,0.25188917,0.12599922,0.45450326,0.32785178,0.50182184,0.2608195,0.1307961,0.91668171,0.22921662,23.1,USD,27.75,USD,32.18,USD,32.18,USD,52.52,USD,22.05,USD,22.05,USD,22.05,USD,22.05,USD,22.05,USD,22.05,USD,22.05,USD,22.33,USD,22.33,USD,242322.59973955,USD,22.0295,22.0309375,22.006,21.94596154,22.08581634,21.982175,21.87853366,22.07585401,21.943375,21.81089599,,0.05384811,2025-02-05,2025-05-12,Sell,24.1875,USD,Buy,21.91169202,21.87566156
TWFG,"TWFG, Inc.",Multi-line insurance,Finance,NASDAQ,"NASDAQ Composite, NASDAQ Insurance",1701336134.590377,USD,30.39,USD,30,USD,0.23,USD,0.74772432,-2.47074122,13281540.802068,6286,170170,200,51700.6,64842.06666667,107503.37777778,2.03709838,5.30799172,5.59805639,30.46166667,22.60151718,0.39172437,0.11257889,0.2742293,0.6367857,0.6367857,1.00477267,0.69376995,0.45549786,0.3423954,1.64237635,0.89637107,0.28425265,0.41219998,,32.71,USD,33.56,USD,36.5,USD,36.5,USD,36.5,USD,30.805,USD,30.805,USD,30.805,USD,30.805,USD,30.805,USD,30.805,USD,30.805,USD,32.71,USD,32.71,USD,,,30.481,30.420625,30.334,30.58846154,31.11042841,30.6565,30.20257159,31.28420083,30.709,30.13379917,,0.11257889,,2025-05-28,Buy,34.285714,USD,Sell,30.81751909,30.87629181
FL,"Foot Locker, Inc.",Apparel/Footwear retail,Retail trade,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",1691393990.049047,USD,17.825,USD,18.07,USD,0.16,USD,0.89686099,1.28923767,83782059.3661,445464,31989374,2111,5015528.7,3577799.43333333,3599850.13333333,3.13747861,5.81230838,4.63985115,17.81166667,145.15472313,0.59358484,0.08422036,1.4080503,1.6215198,1.5368756,0.65040544,0.17228832,0.56625265,0.3577445,0.53977154,0.23820696,0.15126369,2.42324777,0.48504884,20.35,USD,23.44,USD,29.24,USD,33.94,USD,79.43,USD,17.85,USD,17.96,USD,17.96,USD,18.08,USD,18.08,USD,18.08,USD,18.08,USD,19.67,USD,19.67,USD,,,17.799,17.8055875,17.82584,17.85070769,18.02627596,17.882235,17.73819404,18.07621638,17.85846,17.64070362,,0.08422036,2025-03-05,2025-05-16,Neutral,20.133333,USD,Strong sell,17.8440225,17.84889191
IDYA,"IDEAYA Biosciences, Inc.",Pharmaceuticals: major,Health technology,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Biotechnology, Mini-Russell 2000",1690784692.6103833,USD,19.315,USD,21,USD,1.93,USD,10.12060829,10.12060829,80753689.187,104648,3626101,100,777878.8,907434.33333333,906437.61111111,4.57203615,5.83083153,5.26110963,19.265,,1.20443609,0.12036187,1.2766159,-0.29917192,0.7527907,0.27158231,0.04103048,0.90834039,0.71638957,1.35663016,0.77641199,0.31760248,0.91747314,0.197629,25.25,USD,28.3,USD,37.8,USD,46.4,USD,47.735,USD,19.33,USD,19.36,USD,19.36,USD,19.67,USD,19.67,USD,19.67,USD,19.67,USD,21.09,USD,21.09,USD,53435.11450382,USD,19.286,19.275,19.288,19.16,19.3451808,19.24225,19.1393192,19.55285054,19.23575,18.91864946,,0.12036187,2025-02-13,2025-05-13,Strong buy,51.846154,USD,Strong buy,19.26409478,19.57385136
TVTX,"Travere Therapeutics, Inc.",Pharmaceuticals: major,Health technology,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Biotechnology, Mini-Russell 2000",1689286947.8552902,USD,19.0364,USD,18,USD,0.44,USD,2.32312566,-4.96304118,87380040.0446,90786,6037540,300,1499557.7,1733973.1,1460293.73333333,3.80697051,5.75460304,5.79502309,19.01546667,,0.3766014,0.05046517,1.4907953,0.7448305,0.75055957,0.21607606,0.01040128,0.10591238,0.07627657,0.66609237,0.3625577,0.137554,0.86599755,0.19625743,25.29,USD,25.29,USD,25.29,USD,25.29,USD,765,USD,19.04,USD,19.115,USD,19.115,USD,19.36,USD,19.36,USD,19.36,USD,19.36,USD,21.98,USD,21.98,USD,605649.35064935,USD,19.041,19.064375,19.115,19.01923077,19.26015979,19.12025,18.98034021,19.2436497,19.0365,18.8293503,,0.05046517,2025-02-20,2025-05-01,Strong buy,34.642857,USD,Sell,19.19041822,19.77003557
RVT,"Royce Small-Cap Trust, Inc.",Investment trusts/Mutual funds,Miscellaneous,NYSE,,1687510000,USD,14.63,USD,15.25,USD,0.62,USD,4.2378674,4.2378674,115274485.47999997,46166,1720640,104,334555.1,245919.93333333,273116.23333333,1.16758242,2.52365236,1.86050584,14.64,7.76786662,0.95139013,0.13142915,1.1782147,1.3424467,1.4028711,1.0129772,0.12488544,0.26795771,0.17971778,0.76495435,0.45129115,0.23371564,1.54265301,0.34708949,16.44,USD,16.91,USD,16.9289,USD,16.9289,USD,23.87,USD,14.66,USD,14.71,USD,14.71,USD,14.73,USD,14.73,USD,14.73,USD,14.73,USD,15.3995,USD,15.3995,USD,,,14.67472,14.6817,14.68628,14.64841215,14.73640223,14.686195,14.63598777,14.7257503,14.6452179,14.5646855,,0.13142915,,,,,,Sell,14.70166858,14.9014125
CHCO,City Holding Company,Major banks,Finance,NASDAQ,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",1684193477.257953,USD,114.82,USD,116.6,USD,0.92,USD,0.79529737,0.79529737,14323854.3611,2790,234853,200,47590.8,46909.03333333,55905.06666667,0.97543982,2.12909667,2.09158478,115.19333333,14.55259823,0.68568699,0.0533574,0.7164443,0.59622794,0.47405326,1.91204589,0.82808877,0.46507302,0.30292015,0.32843964,0.25617336,0.14789074,0.9945052,0.20514796,122.62,USD,131.255,USD,137.28,USD,137.28,USD,137.28,USD,114.88,USD,114.88,USD,114.88,USD,115.94,USD,115.94,USD,115.94,USD,115.94,USD,120.68,USD,120.68,USD,393916.92627207,USD,115.388,115.336875,115.322,115.16961538,115.69754293,115.188,114.67845707,115.86645917,115.02375,114.18104083,,0.0533574,2025-01-23,2025-04-17,Neutral,124.5,USD,Sell,115.40005628,116.32116782
ARCO,Arcos Dorados Holdings Inc.,Restaurants,Consumer services,NYSE,,1682144464.8495576,USD,7.985,USD,7.97,USD,0.03,USD,0.37926675,0.7585335,121179610.123,55865,3682886,997,1133904.6,1250081.23333333,1290089.8,1.65079365,3.31937302,3.11662174,7.955,11.51073951,0.55051216,0.04498182,-0.03690017,0.76334286,1.0891527,0.06150062,0.0799839,0.40666018,0.26011194,0.39641537,0.28429058,0.11603584,0.6262519,0.13464282,8.52,USD,8.52,USD,10.268,USD,11.96,USD,29.014997,USD,7.99,USD,8.005,USD,8.005,USD,8.005,USD,8.005,USD,8.005,USD,8.005,USD,8.005,USD,8.005,USD,42977.11195992,USD,7.992,7.986875,7.987,7.94576923,8.00532003,7.985745,7.96616997,8.00421775,7.9335,7.86278225,,0.04498182,2024-11-13,2025-03-12,Strong buy,11.064286,USD,Buy,7.89179343,7.87153094
AMBP,Ardagh Metal Packaging S.A.,Containers/Packaging,Process industries,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",1670570322.681655,USD,2.795,USD,2.79,USD,0.01,USD,0.35971223,0.35971223,137851137.20000002,98295,5383196,100,2382386.4,1477003.43333333,1454518.45555556,2.52707581,3.5464388,4.24871912,2.80166667,,0.54074304,0.0390685,1.0793228,0.71742374,0.6268118,0.08106355,0.01996596,0.15059282,0.11116543,0.49357354,0.33601969,0.13386697,0.82136507,0.17963406,3.21,USD,3.505,USD,4.26,USD,4.26,USD,21.74,USD,2.795,USD,2.8,USD,2.8,USD,2.84,USD,2.84,USD,2.84,USD,2.84,USD,2.98,USD,2.98,USD,775355.45023697,USD,2.79386,2.7955375,2.79366,2.78871538,2.81288453,2.796215,2.77954547,2.81116415,2.781165,2.75116585,LU2369833749,0.0390685,2025-02-27,2025-04-24,Neutral,3.5125,USD,Buy,2.79042233,2.80292473
MNR,Mach Natural Resources LP,Integrated oil,Energy minerals,NYSE,,1666666629.1474874,USD,14.085,USD,13.9,USD,0.13,USD,0.94683176,1.2381646,15811856.34294,22220,1544019,734,411288.2,427568.73333333,290682.03333333,3.31651045,4.23543774,2.98540359,14.04833333,,0.3844953,0.04943956,1.0541518,-0.5603866,-0.5603866,2.49613693,1.93038972,1.19919186,0.83210451,0.63601049,0.2960602,0.14091606,1.04396111,0.35465097,16.65,USD,18.9973,USD,18.9973,USD,21.19,USD,21.19,USD,14.1399,USD,14.1399,USD,14.1399,USD,14.19,USD,14.19,USD,14.19,USD,14.19,USD,15.2,USD,15.2,USD,1587921.17117117,USD,14.09086,14.0745625,14.0748,13.92083077,14.27782686,13.97389,13.66995314,14.1767646,13.868675,13.5605854,,0.04943956,2024-11-12,2025-03-13,Strong buy,24.5,USD,Buy,14.01381168,14.35562202
AMPL,"Amplitude, Inc.",Packaged software,Technology services,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Computer, Mini-Russell 2000",1634820693.0968335,USD,12.6328,USD,12.5,USD,0.31,USD,2.54306809,2.54306809,77067984.64025201,91747,3944458,700,951682.4,917791.53333333,574240.92222222,4.25759697,6.14659799,5.66572881,12.4786,,0.48213787,0.07206861,1.0919353,0.9023769,1.35232,0.37345948,0.05275893,0.23488111,0.14988512,0.61693743,0.41527802,0.23147637,1.32409511,0.32971337,14.88,USD,14.88,USD,14.88,USD,14.88,USD,87.98,USD,12.66,USD,12.66,USD,12.66,USD,12.66,USD,12.66,USD,12.66,USD,12.66,USD,12.96,USD,12.96,USD,413359.1160221,USD,12.62256,12.600975,12.57656,12.41083077,12.67050573,12.57039,12.47027427,12.67009739,12.35604,12.04198261,,0.07206861,2025-02-19,2025-05-07,Buy,15.2,USD,Strong buy,12.51687137,12.53250413
RVLV,"Revolve Group, Inc.",Internet retail,Retail trade,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",1632949151.8024771,USD,22.925,USD,23.9941,USD,0.01,USD,0.04345937,4.27683616,40020598.6713,88054,6307673,350,1754509.5,1329886.13333333,1149437.26666667,3.02222222,5.07835995,5.61305484,22.86833333,33.15736187,0.37453587,0.04461099,2.1392963,2.1025898,2.2578566,0.1525846,0.01769939,0.31838562,0.2486625,0.7095848,0.33801082,0.13428962,1.17748668,0.29379785,32.06,USD,39.5778,USD,39.5778,USD,39.5778,USD,89.6,USD,22.94,USD,23.02,USD,23.02,USD,23.18,USD,23.18,USD,23.18,USD,23.18,USD,26.8566,USD,26.8566,USD,692347.42647059,USD,22.902,22.91875,22.9545,22.89596154,23.12876254,22.950255,22.77174746,23.14105955,22.912875,22.68469045,,0.04461099,2025-02-25,2025-04-30,Buy,32,USD,Sell,23.38247298,24.58620403
PINC,"Premier, Inc.",Hospital/Nursing management,Health services,NASDAQ,"NASDAQ Composite, Russell 3000, Russell 1000",1630750020.5094013,USD,17.86,USD,18.25,USD,0.27,USD,1.53846154,3.98860399,90000699.7986,63216,5446186,200,1359936.1,1338534.23333333,1146524.1,2.64367816,2.87023558,2.63110228,17.70666667,,0.67367787,0.04305812,0.392585,0.6144925,0.38551944,0.2139724,0.00866371,0.21631554,0.15546632,0.35574387,0.22300045,0.10885021,0.92599889,0.21360318,19.24,USD,23.14,USD,23.56,USD,23.56,USD,47.22,USD,17.86,USD,17.86,USD,17.86,USD,17.86,USD,17.86,USD,17.86,USD,17.86,USD,18.59,USD,18.59,USD,464262.4137931,USD,17.834,17.835625,17.813,17.69807692,17.87727168,17.798,17.71872832,17.87274284,17.659,17.44525716,,0.04305812,2025-02-04,2025-05-06,Neutral,19.4375,USD,Strong buy,17.72770648,17.82624189
LTC,"LTC Properties, Inc.",Real estate investment trusts,Finance,NYSE,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",1625313914,USD,35.815,USD,35.75,USD,0.04,USD,0.11185682,-0.02796421,44480456.94300001,10685,1697778,928,388627,359922.66666667,327283.14444444,1.2109265,1.94925176,1.87801352,35.755,17.4613622,0.22584706,0.02561974,0.45323312,0.7636953,0.96278846,0.29044438,0.03506496,0.18366274,0.07717413,0.15108484,0.10776463,0.05685713,1.13448158,0.27612415,36.1999,USD,38.055,USD,39.89,USD,39.89,USD,54.2,USD,35.815,USD,35.87,USD,35.87,USD,35.94,USD,35.94,USD,35.94,USD,35.94,USD,36.1999,USD,36.1999,USD,9173304.34782609,USD,35.82828,35.840175,35.85528,35.75318462,36.00137967,35.79032,35.57926033,35.95716426,35.69607,35.43497574,,0.02561974,2025-02-24,2025-04-24,Neutral,38,USD,Buy,35.77494212,35.54400358
DESP,"Despegar.com, Corp.",Other consumer services,Consumer services,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",1609481582.8266635,USD,19.255,USD,19.27,USD,0.02,USD,0.1039501,0.15592516,64427643.8183,208291,12216764,246,2172396.1,1830139.33333333,1801609.02222222,0.1039501,0.29685343,0.32050205,19.25166667,96275,0.96112001,0.09119961,1.3884504,1.4731746,1.9513229,0.04540192,0.00760905,0.21449177,0.09956376,0.35565168,0.26694779,0.15679781,1.19712318,0.43315032,19.37,USD,19.55,USD,19.55,USD,19.55,USD,36.5635,USD,19.255,USD,19.26,USD,19.26,USD,19.26,USD,19.26,USD,19.26,USD,19.26,USD,19.28,USD,19.28,USD,153720.87959953,USD,19.255,19.25625,19.253,19.24846154,19.26248396,19.25275,19.24301604,19.25616025,19.2475,19.23883975,,0.09119961,2024-11-14,2025-03-07,Neutral,20.875,USD,Buy,19.24678785,19.2442093
BTE,Baytex Energy Corp,Integrated oil,Energy minerals,NYSE,,1593595291.886525,USD,2.06,USD,2.01,USD,0.04,USD,2.03045685,2.03045685,668990713.6,7103103,234908634,3614,40468584.1,34930122.03333333,21187395.53333334,5.25,7.74205452,5.09759974,2.045,10.1661705,1.39267021,0.16695697,1.6018528,0.5642946,2.528705,0.03222401,0.29298956,1.13513625,0.49725544,0.87047887,0.59015037,0.26938868,1.93844046,0.79375347,2.6267,USD,2.8176,USD,3.45,USD,4.0784,USD,7.24,USD,2.07,USD,2.075,USD,2.075,USD,2.075,USD,2.075,USD,2.075,USD,2.075,USD,2.3,USD,2.3,USD,6251975.85972973,USD,2.06128,2.0633,2.058,2.02403846,2.0724615,2.05907,2.0456785,2.08395179,2.007285,1.93061821,,0.16695697,2025-03-04,2025-05-05,Buy,3.589035,USD,Buy,2.03519268,2.09569191
APLD,Applied Digital Corporation,Data processing services,Technology services,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Computer, Mini-Russell 2000",1588187244.1071427,USD,7.125,USD,7,USD,0.0789,USD,1.12714286,0,170595158.50204,3918687,117575832,326152,35047022,30203082.09999999,22297550.65555556,5.35474453,13.34663288,11.67251527,7.06393333,,0.41058152,0.09525386,3.7126224,5.106189,4.0855103,0.64408419,0.11250116,0.81848498,0.46717343,1.16539614,0.63109857,0.22333403,0.98489155,0.3901097,12.48,USD,12.48,USD,12.48,USD,12.48,USD,112.297536,USD,7.1376,USD,7.19,USD,7.19,USD,7.2168,USD,7.2168,USD,7.2168,USD,7.2168,USD,8.41,USD,8.41,USD,1103833.33333333,USD,7.11286,7.1167875,7.1204,7.04592308,7.21196712,7.120575,7.02918288,7.19878282,7.0626,6.92641718,,0.09525386,2025-01-14,2025-05-09,Strong buy,12.444444,USD,Buy,7.17332394,7.44745632
PLUG,"Plug Power, Inc.",Electronic production equipment,Electronic technology,NASDAQ,"NASDAQ Composite, Russell 2000, Russell 3000, NASDAQ Industrials, Mini-Russell 2000, NASDAQ Clean Edge Green Energy",1586680314.6939394,USD,1.715,USD,1.65,USD,0.01,USD,0.60606061,0,862572129.918,9360896,310986020,299624,60896312.4,60625241.66666666,64942200.71111111,6.17283951,11.70869394,8.06416603,1.685,,0.85775073,0.14056142,2.0150514,1.6676527,1.9828407,0.30473446,0.12860644,0.72124773,0.43042476,1.30773961,0.65750882,0.27639204,1.06338664,0.30126632,1.94,USD,3.32,USD,3.32,USD,4.9,USD,1565,USD,1.72,USD,1.72,USD,1.72,USD,1.72,USD,1.72,USD,1.72,USD,1.72,USD,1.72,USD,1.72,USD,195041.56327543,USD,1.7175,1.718375,1.71224,1.67663077,1.72613931,1.71368,1.70122069,1.73728316,1.65519,1.57309684,,0.14056142,2025-03-03,2025-05-08,Neutral,2.3,USD,Buy,1.68011777,1.65652164
LZMH,LZ Technology Holdings Limited,Advertising/Marketing services,Commercial services,NASDAQ,"NASDAQ Composite, NASDAQ Computer",1578725292.6208653,USD,10.4,USD,9.81,USD,0.1738,USD,1.76895674,-0.15267176,129300000.00000001,130711,2127172,8489,,,,21.12153518,26.33985412,51.71784464,10.3804,,0.89780435,,,,,2.40786241,0.21807824,0.42516149,0.22436663,1.83897995,0.83154545,0.45081103,,,11.3612,USD,11.3612,USD,11.3612,USD,11.3612,USD,11.3612,USD,10.445,USD,11,USD,11,USD,11.3612,USD,11.3612,USD,11.3612,USD,11.3612,USD,11.3612,USD,11.3612,USD,531729.38232155,USD,10.495,10.601675,10.70968,10.34870769,11.33459594,10.83857,10.34254406,11.36793763,9.953525,8.53911237,,,,,,,,Buy,9.30708333,7.17928571
TALO,"Talos Energy, Inc.",Oil & gas production,Energy minerals,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",1573720179.5000002,USD,8.74,USD,8.37,USD,0.01,USD,0.11961722,0.11961722,134449901.7,150428,9902524,609,2218132,1674768.03333333,1777629.83333333,4.65253239,5.36295839,4.35615644,8.665,,0.56345326,0.06303816,0.80692446,0.98428285,1.7916249,0.36796846,0.07979247,0.59670175,0.45604852,0.77762729,0.41765174,0.1635543,1.28827108,0.23238662,9.985,USD,11.1177,USD,12.71,USD,14.67,USD,4196.903664,USD,8.755,USD,8.755,USD,8.755,USD,8.755,USD,8.755,USD,8.755,USD,8.755,USD,9.09,USD,9.09,USD,2819382.85714286,USD,8.732,8.72625,8.708,8.54384615,8.75165321,8.69875,8.64584679,8.82210362,8.45925,8.09639638,,0.06303816,2025-02-26,2025-05-12,Strong buy,15.846154,USD,Buy,8.59505494,8.63697757
AGX,"Argan, Inc.",Engineering & construction,Industrial services,NYSE,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",1571319678.5130718,USD,115.75,USD,116.52,USD,0.72,USD,0.61919505,0.20639835,12954107.0505,55037,1488243,1083,332656.1,455808.33333333,371475.91111111,3.02125417,7.51472877,6.7815129,115.63666667,24.24185306,1.23869804,0.15226898,0.7270567,0.55314815,0.5612496,0.1700972,0.19573418,0.19736184,0.14284795,1.79943659,1.03836938,0.44484982,0.76833135,0.25421124,168.26,USD,191.46,USD,191.46,USD,191.46,USD,191.46,USD,116.58,USD,116.58,USD,116.58,USD,117.3,USD,117.3,USD,117.3,USD,117.3,USD,134.4394,USD,134.4394,USD,472267.71004942,USD,116.108,116.14375,116.113,116.20460769,116.97433649,116.140745,115.30715351,117.82744156,116.54948,115.27151844,,0.15226898,2024-12-05,2025-04-09,Neutral,150,USD,Strong sell,118.02339958,122.05453593
MLNK,"MeridianLink, Inc.",Packaged software,Technology services,NYSE,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",1570924659.9674444,USD,20.8,USD,19.29,USD,0.86,USD,4.66630494,4.66630494,28402233.28760001,112068,1546718,200,243780.3,212258.93333333,272342.94444444,13.44845631,4.37087748,2.65240558,20.30333333,,8.73723396,0.45069566,1.2182935,0.95801604,1.008414,1.51861189,0.22158747,1.08680025,0.77809955,2.80551258,1.49419363,1.02092434,1.75425655,0.26422105,21,USD,23.29,USD,25.33,USD,25.33,USD,29,USD,20.86,USD,20.86,USD,20.86,USD,21,USD,21,USD,21,USD,21,USD,21,USD,21,USD,449137.5739645,USD,20.748,20.74,20.734,19.88423077,21.03588867,20.67975,20.32361133,21.52741727,19.39253,17.25764273,,0.45069566,2025-03-06,2025-05-07,Neutral,20.333333,USD,Buy,19.5962666,18.97877266
BTU,Peabody Energy Corporation,Coal,Energy minerals,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",1558496838.3561432,USD,12.82,USD,12.86,USD,0.06,USD,0.46656299,0,120631075.424,240562,23693738,5986,4222073,3806199.3,3157494.71111111,2.17219589,6.85801,5.677366,12.805,4.76208165,0.34024405,0.05316288,1.2679517,0.6990481,0.9392767,0.27610815,0.04549557,0.49742068,0.33622714,0.58951239,0.28723188,0.10090604,1.60862092,0.41167055,17.86,USD,23.3,USD,29.94,USD,29.94,USD,47.84,USD,12.845,USD,12.9,USD,12.9,USD,12.935,USD,12.935,USD,12.935,USD,12.935,USD,14.31,USD,14.31,USD,756553.57142857,USD,12.838,12.82665,12.77448,12.78095385,12.87695454,12.773445,12.66993546,12.87198977,12.77962,12.68725023,,0.05316288,2025-02-06,2025-05-01,Strong buy,24,USD,Buy,12.86429259,13.22398818
